timestamp_us,event,value_us
2379194481,led_update_panels_us,161
2379194481,led_slice_interval_us,2313
2379196790,led_update_panels_us,158
2379196790,led_slice_interval_us,2312
2379199104,led_update_panels_us,160
2379199104,led_slice_interval_us,2312
2379201420,led_update_panels_us,165
2379201421,led_slice_interval_us,2312
2379203731,led_update_panels_us,163
2379203731,led_slice_interval_us,2312
2379206043,led_update_panels_us,162
2379206044,led_slice_interval_us,2312
2379208358,led_update_panels_us,167
2379208359,led_slice_interval_us,2312
2379210667,led_update_panels_us,163
2379210667,led_slice_interval_us,2312
2379212976,led_update_panels_us,160
2379212976,led_slice_interval_us,2312
2379215286,led_update_panels_us,158
2379215286,led_slice_interval_us,2312
2379217602,led_update_panels_us,162
2379217602,led_slice_interval_us,2312
2379219912,led_update_panels_us,160
2379219912,led_slice_interval_us,2312
2379222222,led_update_panels_us,158
2379222222,led_slice_interval_us,2312
2379224542,led_update_panels_us,167
2379224543,led_slice_interval_us,2312
2379226856,led_update_panels_us,169
2379226857,led_slice_interval_us,2312
2379229163,led_update_panels_us,163
2379229163,led_slice_interval_us,2312
2379231474,led_update_panels_us,163
2379231475,led_slice_interval_us,2312
2379233788,led_update_panels_us,164
2379233788,led_slice_interval_us,2312
2379236096,led_update_panels_us,162
2379236096,led_slice_interval_us,2311
2379238409,led_update_panels_us,162
2379238410,led_slice_interval_us,2313
2379240718,led_update_panels_us,159
2379240719,led_slice_interval_us,2312
2379243030,led_update_panels_us,158
2379243030,led_slice_interval_us,2312
2379245345,led_update_panels_us,162
2379245346,led_slice_interval_us,2312
2379247661,led_update_panels_us,166
2379247662,led_slice_interval_us,2312
2379248905,udp_inter_packet_us,251225
2379249000,udp_decode_us,95
2379249024,udp_write_slice_us,22
2379249032,udp_inter_packet_us,127
2379249119,udp_decode_us,87
2379249132,udp_write_slice_us,12
2379249138,udp_inter_packet_us,106
2379249222,udp_decode_us,84
2379249235,udp_write_slice_us,12
2379249239,udp_inter_packet_us,101
2379249326,udp_decode_us,87
2379249340,udp_write_slice_us,12
2379249344,udp_inter_packet_us,104
2379249428,udp_decode_us,85
2379249450,udp_write_slice_us,22
2379249455,udp_inter_packet_us,112
2379249539,udp_decode_us,84
2379249552,udp_write_slice_us,13
2379249556,udp_inter_packet_us,101
2379249644,udp_decode_us,88
2379249657,udp_write_slice_us,13
2379249661,udp_inter_packet_us,105
2379249745,udp_decode_us,84
2379249758,udp_write_slice_us,12
2379249762,udp_inter_packet_us,101
2379249849,udp_decode_us,87
2379249872,udp_write_slice_us,22
2379249878,udp_inter_packet_us,116
2379249971,udp_decode_us,92
2379249984,udp_write_slice_us,13
2379249989,udp_inter_packet_us,110
2379250120,udp_decode_us,132
2379250137,udp_write_slice_us,17
2379250143,udp_inter_packet_us,155
2379250227,udp_decode_us,84
2379250240,udp_write_slice_us,12
2379250244,udp_inter_packet_us,101
2379250331,udp_decode_us,87
2379250346,udp_write_slice_us,14
2379250350,udp_inter_packet_us,106
2379250434,udp_decode_us,84
2379250448,udp_write_slice_us,12
2379250452,udp_inter_packet_us,101
2379250547,udp_decode_us,95
2379250560,udp_write_slice_us,12
2379250565,udp_inter_packet_us,114
2379250649,udp_decode_us,83
2379250663,udp_write_slice_us,14
2379250668,udp_inter_packet_us,103
2379250758,udp_decode_us,90
2379250772,udp_write_slice_us,13
2379250776,udp_inter_packet_us,108
2379250866,udp_decode_us,90
2379250879,udp_write_slice_us,13
2379250884,udp_inter_packet_us,108
2379250971,udp_decode_us,87
2379250986,udp_write_slice_us,14
2379250991,udp_inter_packet_us,107
2379251075,udp_decode_us,84
2379251092,udp_write_slice_us,16
2379251096,udp_inter_packet_us,105
2379251184,udp_decode_us,87
2379251198,udp_write_slice_us,13
2379251202,udp_inter_packet_us,106
2379251286,udp_decode_us,84
2379251301,udp_write_slice_us,14
2379251305,udp_inter_packet_us,103
2379251392,udp_decode_us,87
2379251405,udp_write_slice_us,12
2379251409,udp_inter_packet_us,104
2379251493,udp_decode_us,84
2379251506,udp_write_slice_us,12
2379251510,udp_inter_packet_us,101
2379251594,udp_decode_us,84
2379251607,udp_write_slice_us,13
2379251611,udp_inter_packet_us,101
2379251699,udp_decode_us,88
2379251712,udp_write_slice_us,13
2379251716,udp_inter_packet_us,105
2379251800,udp_decode_us,84
2379251814,udp_write_slice_us,14
2379251819,udp_inter_packet_us,103
2379251903,udp_decode_us,84
2379251916,udp_write_slice_us,13
2379251920,udp_inter_packet_us,101
2379252005,udp_decode_us,84
2379252017,udp_write_slice_us,12
2379252033,udp_inter_packet_us,113
2379252118,udp_decode_us,85
2379252133,udp_write_slice_us,15
2379252138,udp_inter_packet_us,104
2379252222,udp_decode_us,85
2379252236,udp_write_slice_us,12
2379252240,udp_inter_packet_us,103
2379252458,udp_decode_us,218
2379252476,udp_write_slice_us,17
2379252483,udp_inter_packet_us,243
2379252572,udp_decode_us,89
2379252586,udp_write_slice_us,14
2379252592,udp_inter_packet_us,109
2379252703,udp_decode_us,111
2379252718,udp_write_slice_us,15
2379252723,udp_inter_packet_us,131
2379252808,udp_decode_us,84
2379252823,udp_write_slice_us,15
2379252828,udp_inter_packet_us,104
2379252936,udp_decode_us,109
2379252954,udp_write_slice_us,17
2379252959,udp_inter_packet_us,132
2379253044,udp_decode_us,84
2379253057,udp_write_slice_us,13
2379253061,udp_inter_packet_us,102
2379253146,udp_decode_us,84
2379253158,udp_write_slice_us,12
2379253163,udp_inter_packet_us,101
2379253271,udp_decode_us,108
2379253286,udp_write_slice_us,15
2379253291,udp_inter_packet_us,129
2379253376,udp_decode_us,85
2379253395,udp_write_slice_us,19
2379253400,udp_inter_packet_us,109
2379253485,udp_decode_us,85
2379253499,udp_write_slice_us,14
2379253503,udp_inter_packet_us,103
2379253612,udp_decode_us,108
2379253626,udp_write_slice_us,14
2379253631,udp_inter_packet_us,128
2379253716,udp_decode_us,85
2379253729,udp_write_slice_us,13
2379253734,udp_inter_packet_us,103
2379253819,udp_decode_us,84
2379253832,udp_write_slice_us,13
2379253836,udp_inter_packet_us,102
2379253946,udp_decode_us,110
2379253961,udp_write_slice_us,14
2379253967,udp_inter_packet_us,131
2379254052,udp_decode_us,85
2379254067,udp_write_slice_us,15
2379254071,udp_inter_packet_us,104
2379254155,udp_decode_us,84
2379254170,udp_write_slice_us,14
2379254174,udp_inter_packet_us,103
2379254282,udp_decode_us,108
2379254299,udp_write_slice_us,17
2379254304,udp_inter_packet_us,129
2379254388,udp_decode_us,85
2379254402,udp_write_slice_us,13
2379254406,udp_inter_packet_us,103
2379254490,udp_decode_us,84
2379254504,udp_write_slice_us,13
2379254509,udp_inter_packet_us,102
2379254617,udp_decode_us,109
2379254632,udp_write_slice_us,15
2379254637,udp_inter_packet_us,129
2379254722,udp_decode_us,85
2379254738,udp_write_slice_us,16
2379254742,udp_inter_packet_us,105
2379254827,udp_decode_us,85
2379254840,udp_write_slice_us,13
2379254845,udp_inter_packet_us,102
2379254955,udp_decode_us,110
2379254970,udp_write_slice_us,15
2379254975,udp_inter_packet_us,130
2379255059,udp_decode_us,85
2379255072,udp_write_slice_us,13
2379255076,udp_inter_packet_us,102
2379255160,udp_decode_us,84
2379255175,udp_write_slice_us,14
2379255180,udp_inter_packet_us,103
2379255288,udp_decode_us,108
2379255304,udp_write_slice_us,16
2379255310,udp_inter_packet_us,130
2379255394,udp_decode_us,85
2379255408,udp_write_slice_us,14
2379278700,udp_inter_packet_us,23390
2379278785,udp_decode_us,85
2379278802,udp_write_slice_us,17
2379280659,udp_inter_packet_us,1960
2379280744,udp_decode_us,85
2379280767,udp_write_slice_us,23
2379281743,udp_inter_packet_us,1084
2379281837,udp_decode_us,93
2379281852,udp_write_slice_us,14
2379282746,udp_inter_packet_us,1003
2379282830,udp_decode_us,84
2379282846,udp_write_slice_us,15
2379284671,udp_inter_packet_us,1924
2379284755,udp_decode_us,85
2379284771,udp_write_slice_us,15
2379285657,udp_inter_packet_us,986
2379285742,udp_decode_us,85
2379285757,udp_write_slice_us,15
2379286614,udp_inter_packet_us,957
2379286698,udp_decode_us,85
2379286713,udp_write_slice_us,14
2379287498,udp_inter_packet_us,885
2379287583,udp_decode_us,85
2379287597,udp_write_slice_us,14
2379287947,udp_inter_packet_us,448
2379288040,udp_decode_us,94
2379288054,udp_write_slice_us,14
2379288547,udp_inter_packet_us,600
2379288632,udp_decode_us,85
2379288646,udp_write_slice_us,14
2379288986,udp_inter_packet_us,439
2379289070,udp_decode_us,85
2379289085,udp_write_slice_us,14
2379289583,udp_inter_packet_us,598
2379289668,udp_decode_us,85
2379289684,udp_write_slice_us,16
2379290039,udp_inter_packet_us,456
2379290144,udp_decode_us,104
2379290157,udp_write_slice_us,13
2379291095,udp_inter_packet_us,1055
2379291180,udp_decode_us,86
2379291194,udp_write_slice_us,14
2379291822,udp_inter_packet_us,728
2379291924,udp_decode_us,102
2379291938,udp_write_slice_us,13
2379292554,udp_inter_packet_us,731
2379292639,udp_decode_us,86
2379292654,udp_write_slice_us,13
2379293301,udp_inter_packet_us,748
2379293387,udp_decode_us,86
2379293402,udp_write_slice_us,14
2379293831,udp_inter_packet_us,530
2379293932,udp_decode_us,101
2379293948,udp_write_slice_us,15
2379294250,udp_inter_packet_us,419
2379294335,udp_decode_us,85
2379294350,udp_write_slice_us,14
2379294879,udp_inter_packet_us,629
2379294975,udp_decode_us,96
2379294990,udp_write_slice_us,14
2379294996,udp_inter_packet_us,117
2379295080,udp_decode_us,84
2379295095,udp_write_slice_us,14
2379295100,udp_inter_packet_us,104
2379295185,udp_decode_us,84
2379295198,udp_write_slice_us,12
2379295202,udp_inter_packet_us,101
2379295295,udp_decode_us,94
2379295310,udp_write_slice_us,14
2379295315,udp_inter_packet_us,114
2379295408,udp_decode_us,93
2379295422,udp_write_slice_us,13
2379295437,udp_inter_packet_us,122
2379295522,udp_decode_us,84
2379295536,udp_write_slice_us,14
2379295694,udp_inter_packet_us,256
2379295795,udp_decode_us,102
2379295809,udp_write_slice_us,13
2379295814,udp_inter_packet_us,121
2379295899,udp_decode_us,85
2379295916,udp_write_slice_us,17
2379295920,udp_inter_packet_us,106
2379296005,udp_decode_us,84
2379296020,udp_write_slice_us,15
2379296025,udp_inter_packet_us,104
2379296135,udp_decode_us,110
2379296153,udp_write_slice_us,18
2379296158,udp_inter_packet_us,133
2379296251,udp_decode_us,94
2379296265,udp_write_slice_us,14
2379296269,udp_inter_packet_us,112
2379296364,udp_decode_us,95
2379296378,udp_write_slice_us,13
2379296382,udp_inter_packet_us,113
2379296467,udp_decode_us,85
2379296481,udp_write_slice_us,14
2379296486,udp_inter_packet_us,104
2379296620,udp_decode_us,134
2379296635,udp_write_slice_us,15
2379296641,udp_inter_packet_us,154
2379296725,udp_decode_us,85
2379296739,udp_write_slice_us,14
2379296767,udp_inter_packet_us,127
2379296851,udp_decode_us,84
2379296869,udp_write_slice_us,16
2379296873,udp_inter_packet_us,106
2379296970,udp_decode_us,96
2379296989,udp_write_slice_us,19
2379296994,udp_inter_packet_us,121
2379297102,udp_decode_us,108
2379297117,udp_write_slice_us,14
2379297122,udp_inter_packet_us,128
2379297207,udp_decode_us,85
2379297222,udp_write_slice_us,15
2379297226,udp_inter_packet_us,104
2379297311,udp_decode_us,84
2379297326,udp_write_slice_us,14
2379297330,udp_inter_packet_us,104
2379297427,udp_decode_us,97
2379297442,udp_write_slice_us,15
2379297448,udp_inter_packet_us,117
2379297532,udp_decode_us,85
2379297533,udp_write_slice_us,1
2379297537,udp_inter_packet_us,90
2379297622,udp_decode_us,85
2379297623,udp_write_slice_us,1
2379297627,udp_inter_packet_us,89
2379297831,udp_decode_us,205
2379297832,udp_write_slice_us,0
2379297837,udp_inter_packet_us,211
2379297926,udp_decode_us,89
2379297927,udp_write_slice_us,0
2379297932,udp_inter_packet_us,95
2379298017,udp_decode_us,84
2379298017,udp_write_slice_us,0
2379298021,udp_inter_packet_us,89
2379298109,udp_decode_us,88
2379298110,udp_write_slice_us,0
2379298114,udp_inter_packet_us,92
2379298198,udp_decode_us,85
2379298199,udp_write_slice_us,0
2379298203,udp_inter_packet_us,90
2379298313,udp_decode_us,109
2379298313,udp_write_slice_us,0
2379298319,udp_inter_packet_us,116
2379298404,udp_decode_us,84
2379298404,udp_write_slice_us,0
2379298408,udp_inter_packet_us,89
2379298500,udp_decode_us,92
2379298501,udp_write_slice_us,1
2379298505,udp_inter_packet_us,97
2379298596,udp_decode_us,91
2379298597,udp_write_slice_us,0
2379298601,udp_inter_packet_us,96
2379298711,udp_decode_us,110
2379298712,udp_write_slice_us,0
2379298717,udp_inter_packet_us,116
2379298801,udp_decode_us,84
2379298802,udp_write_slice_us,0
2379298816,udp_frame_commit_us,13
2379298820,udp_inter_packet_us,103
2379298841,led_acquire_read_us,50536
2379298930,udp_decode_us,109
2379298930,udp_write_slice_us,0
2379298935,udp_inter_packet_us,115
2379299021,udp_decode_us,85
2379299021,udp_write_slice_us,0
2379299022,led_update_panels_us,176
2379299025,udp_inter_packet_us,90
2379299133,udp_decode_us,107
2379299133,udp_write_slice_us,0
2379299138,udp_inter_packet_us,113
2379299223,udp_decode_us,85
2379299224,udp_write_slice_us,0
2379299228,udp_inter_packet_us,90
2379299316,udp_decode_us,88
2379299317,udp_write_slice_us,0
2379299321,udp_inter_packet_us,93
2379299409,udp_decode_us,88
2379299410,udp_write_slice_us,1
2379299414,udp_inter_packet_us,93
2379299493,led_update_panels_us,178
2379299494,led_slice_interval_us,468
2379299498,udp_decode_us,84
2379299499,udp_write_slice_us,0
2379299503,udp_inter_packet_us,89
2379299590,udp_decode_us,87
2379299591,udp_write_slice_us,0
2379299595,udp_inter_packet_us,92
2379299692,udp_decode_us,97
2379299692,udp_write_slice_us,0
2379299697,udp_inter_packet_us,102
2379299785,udp_decode_us,88
2379299785,udp_write_slice_us,0
2379299789,udp_inter_packet_us,92
2379299877,udp_decode_us,87
2379299877,udp_write_slice_us,0
2379299881,udp_inter_packet_us,92
2379299966,udp_decode_us,84
2379299966,udp_write_slice_us,0
2379299971,udp_inter_packet_us,89
2379300097,udp_decode_us,127
2379300098,udp_write_slice_us,1
2379300103,udp_inter_packet_us,133
2379300199,udp_decode_us,96
2379300200,udp_write_slice_us,0
2379300204,udp_inter_packet_us,101
2379300288,udp_decode_us,84
2379300289,udp_write_slice_us,1
2379300301,udp_inter_packet_us,97
2379300385,udp_decode_us,84
2379300385,udp_write_slice_us,0
2379300389,udp_inter_packet_us,88
2379300478,udp_decode_us,88
2379300478,udp_write_slice_us,0
2379300482,udp_inter_packet_us,93
2379300566,udp_decode_us,84
2379300567,udp_write_slice_us,1
2379300571,udp_inter_packet_us,88
2379300655,udp_decode_us,85
2379300655,udp_write_slice_us,0
2379300659,udp_inter_packet_us,89
2379300747,udp_decode_us,88
2379300747,udp_write_slice_us,0
2379300752,udp_inter_packet_us,93
2379300836,udp_decode_us,84
2379300836,udp_write_slice_us,0
2379300840,udp_inter_packet_us,88
2379300924,udp_decode_us,84
2379300925,udp_write_slice_us,0
2379300929,udp_inter_packet_us,89
2379301017,udp_decode_us,87
2379301017,udp_write_slice_us,0
2379301021,udp_inter_packet_us,92
2379301105,udp_decode_us,84
2379301106,udp_write_slice_us,0
2379301110,udp_inter_packet_us,89
2379301194,udp_decode_us,84
2379301194,udp_write_slice_us,0
2379301198,udp_inter_packet_us,88
2379301282,udp_decode_us,84
2379301283,udp_write_slice_us,1
2379301287,udp_inter_packet_us,88
2379301374,udp_decode_us,88
2379301374,udp_write_slice_us,0
2379301379,udp_inter_packet_us,93
2379301463,udp_decode_us,84
2379301464,udp_write_slice_us,0
2379301468,udp_inter_packet_us,89
2379301552,udp_decode_us,84
2379301553,udp_write_slice_us,0
2379301557,udp_inter_packet_us,88
2379301641,udp_decode_us,84
2379301641,udp_write_slice_us,0
2379301645,udp_inter_packet_us,89
2379301733,udp_decode_us,88
2379301734,udp_write_slice_us,1
2379301738,udp_inter_packet_us,93
2379301798,led_update_panels_us,165
2379301799,led_slice_interval_us,2319
2379301822,udp_decode_us,84
2379301823,udp_write_slice_us,1
2379301827,udp_inter_packet_us,89
2379301911,udp_decode_us,84
2379301912,udp_write_slice_us,0
2379304119,led_update_panels_us,166
2379304119,led_slice_interval_us,2319
2379306431,led_update_panels_us,160
2379306431,led_slice_interval_us,2318
2379308751,led_update_panels_us,161
2379308751,led_slice_interval_us,2319
2379311071,led_update_panels_us,162
2379311071,led_slice_interval_us,2319
2379313386,led_update_panels_us,158
2379313386,led_slice_interval_us,2319
2379315710,led_update_panels_us,164
2379315710,led_slice_interval_us,2318
2379318026,led_update_panels_us,161
2379318026,led_slice_interval_us,2319
2379320353,led_update_panels_us,170
2379320353,led_slice_interval_us,2318
2379322670,led_update_panels_us,167
2379322670,led_slice_interval_us,2320
2379324985,led_update_panels_us,163
2379324985,led_slice_interval_us,2319
2379327302,led_update_panels_us,164
2379327302,led_slice_interval_us,2317
2379329625,led_update_panels_us,166
2379329625,led_slice_interval_us,2320
2379331942,led_update_panels_us,165
2379331943,led_slice_interval_us,2319
2379334264,led_update_panels_us,168
2379334265,led_slice_interval_us,2319
2379336580,led_update_panels_us,166
2379336581,led_slice_interval_us,2318
2379338904,led_update_panels_us,171
2379338905,led_slice_interval_us,2319
2379341224,led_update_panels_us,171
2379341224,led_slice_interval_us,2319
2379343533,led_update_panels_us,162
2379343534,led_slice_interval_us,2319
2379345853,led_update_panels_us,163
2379345853,led_slice_interval_us,2318
2379348170,led_update_panels_us,161
2379348170,led_slice_interval_us,2319
2379350494,led_update_panels_us,166
2379350494,led_slice_interval_us,2319
2379352811,led_update_panels_us,165
2379352812,led_slice_interval_us,2319
2379355127,led_update_panels_us,162
2379355127,led_slice_interval_us,2318
2379357448,led_update_panels_us,164
2379357448,led_slice_interval_us,2319
2379359768,led_update_panels_us,166
2379359769,led_slice_interval_us,2319
2379362086,led_update_panels_us,164
2379362086,led_slice_interval_us,2319
2379364404,led_update_panels_us,164
2379364404,led_slice_interval_us,2318
2379366729,led_update_panels_us,170
2379366729,led_slice_interval_us,2319
2379369043,led_update_panels_us,166
2379369044,led_slice_interval_us,2319
2379371358,led_update_panels_us,161
2379371358,led_slice_interval_us,2319
2379373676,led_update_panels_us,161
2379373676,led_slice_interval_us,2318
2379375997,led_update_panels_us,163
2379375997,led_slice_interval_us,2319
2379378315,led_update_panels_us,163
2379378316,led_slice_interval_us,2319
2379380629,led_update_panels_us,157
2379380629,led_slice_interval_us,2319
2379382951,led_update_panels_us,162
2379382952,led_slice_interval_us,2318
2379385272,led_update_panels_us,163
2379385272,led_slice_interval_us,2319
2379387595,led_update_panels_us,167
2379387595,led_slice_interval_us,2319
2379389913,led_update_panels_us,166
2379389913,led_slice_interval_us,2319
2379392233,led_update_panels_us,168
2379392234,led_slice_interval_us,2319
2379394561,led_update_panels_us,178
2379394562,led_slice_interval_us,2318
2379396868,led_update_panels_us,166
2379396868,led_slice_interval_us,2319
2379399187,led_update_panels_us,165
2379399187,led_slice_interval_us,2319
2379401509,led_update_panels_us,168
2379401509,led_slice_interval_us,2319
2379403820,led_update_panels_us,161
2379403820,led_slice_interval_us,2318
2379406141,led_update_panels_us,164
2379406142,led_slice_interval_us,2319
2379408459,led_update_panels_us,163
2379408460,led_slice_interval_us,2319
2379410779,led_update_panels_us,163
2379410779,led_slice_interval_us,2319
2379413094,led_update_panels_us,161
2379413095,led_slice_interval_us,2318
2379415415,led_update_panels_us,163
2379415415,led_slice_interval_us,2319
2379417740,led_update_panels_us,168
2379417740,led_slice_interval_us,2319
2379420065,led_update_panels_us,175
2379420066,led_slice_interval_us,2319
2379422373,led_update_panels_us,165
2379422374,led_slice_interval_us,2318
2379424699,led_update_panels_us,171
2379424699,led_slice_interval_us,2319
2379427012,led_update_panels_us,165
2379427012,led_slice_interval_us,2319
2379429331,led_update_panels_us,165
2379429331,led_slice_interval_us,2319
2379431646,led_update_panels_us,159
2379431647,led_slice_interval_us,2318
2379433966,led_update_panels_us,163
2379433966,led_slice_interval_us,2319
2379436279,led_update_panels_us,157
2379436279,led_slice_interval_us,2319
2379438602,led_update_panels_us,161
2379438602,led_slice_interval_us,2319
2379440919,led_update_panels_us,161
2379440920,led_slice_interval_us,2318
2379443238,led_update_panels_us,160
2379443238,led_slice_interval_us,2319
2379445558,led_update_panels_us,162
2379445559,led_slice_interval_us,2319
2379447876,led_update_panels_us,160
2379447876,led_slice_interval_us,2319
2379450204,led_update_panels_us,170
2379450205,led_slice_interval_us,2318
2379452517,led_update_panels_us,164
2379452517,led_slice_interval_us,2319
2379454839,led_update_panels_us,167
2379454839,led_slice_interval_us,2319
2379457155,led_update_panels_us,164
2379457155,led_slice_interval_us,2319
2379459473,led_update_panels_us,164
2379459474,led_slice_interval_us,2319
2379461794,led_update_panels_us,166
2379461794,led_slice_interval_us,2318
2379464103,led_update_panels_us,157
2379464104,led_slice_interval_us,2319
2379466425,led_update_panels_us,160
2379466426,led_slice_interval_us,2319
2379468744,led_update_panels_us,160
2379468745,led_slice_interval_us,2319
2379471065,led_update_panels_us,162
2379471065,led_slice_interval_us,2318
2379473387,led_update_panels_us,165
2379473387,led_slice_interval_us,2319
2379475706,led_update_panels_us,165
2379475706,led_slice_interval_us,2319
2379478024,led_update_panels_us,165
2379478025,led_slice_interval_us,2319
2379480349,led_update_panels_us,171
2379480350,led_slice_interval_us,2318
2379482665,led_update_panels_us,168
2379482665,led_slice_interval_us,2319
2379484984,led_update_panels_us,168
2379484984,led_slice_interval_us,2319
2379487302,led_update_panels_us,168
2379487303,led_slice_interval_us,2319
2379489620,led_update_panels_us,168
2379489620,led_slice_interval_us,2318
2379491940,led_update_panels_us,168
2379491940,led_slice_interval_us,2319
2379494253,led_update_panels_us,163
2379494254,led_slice_interval_us,2319
2379496569,led_update_panels_us,159
2379496569,led_slice_interval_us,2319
2379498888,led_update_panels_us,160
2379498888,led_slice_interval_us,2318
2379501206,led_update_panels_us,159
2379501207,led_slice_interval_us,2319
2379503528,led_update_panels_us,162
2379503528,led_slice_interval_us,2319
2379505848,led_update_panels_us,163
2379505848,led_slice_interval_us,2319
2379508170,led_update_panels_us,167
2379508170,led_slice_interval_us,2318
2379510493,led_update_panels_us,171
2379510493,led_slice_interval_us,2319
2379512805,led_update_panels_us,164
2379512805,led_slice_interval_us,2319
2379515124,led_update_panels_us,164
2379515124,led_slice_interval_us,2319
2379517441,led_update_panels_us,163
2379517441,led_slice_interval_us,2318
2379519762,led_update_panels_us,165
2379519762,led_slice_interval_us,2319
2379522075,led_update_panels_us,160
2379522076,led_slice_interval_us,2319
2379524395,led_update_panels_us,160
2379524395,led_slice_interval_us,2319
2379526718,led_update_panels_us,165
2379526718,led_slice_interval_us,2318
2379527807,udp_inter_packet_us,225980
2379527901,udp_decode_us,94
2379527903,udp_write_slice_us,0
2379527908,udp_inter_packet_us,101
2379527996,udp_decode_us,88
2379527997,udp_write_slice_us,1
2379528002,udp_inter_packet_us,94
2379528086,udp_decode_us,84
2379528087,udp_write_slice_us,0
2379528094,udp_inter_packet_us,92
2379528178,udp_decode_us,84
2379528179,udp_write_slice_us,0
2379528183,udp_inter_packet_us,89
2379528271,udp_decode_us,88
2379528272,udp_write_slice_us,1
2379528276,udp_inter_packet_us,93
2379528360,udp_decode_us,84
2379528361,udp_write_slice_us,0
2379528365,udp_inter_packet_us,89
2379528453,udp_decode_us,88
2379528454,udp_write_slice_us,0
2379528458,udp_inter_packet_us,93
2379528552,udp_decode_us,94
2379528553,udp_write_slice_us,0
2379528558,udp_inter_packet_us,100
2379528642,udp_decode_us,84
2379528643,udp_write_slice_us,0
2379528647,udp_inter_packet_us,89
2379528736,udp_decode_us,89
2379528736,udp_write_slice_us,0
2379528740,udp_inter_packet_us,93
2379528825,udp_decode_us,85
2379528826,udp_write_slice_us,0
2379528829,udp_inter_packet_us,89
2379528917,udp_decode_us,88
2379528918,udp_write_slice_us,0
2379528922,udp_inter_packet_us,93
2379529007,udp_decode_us,84
2379529007,udp_write_slice_us,0
2379529011,udp_inter_packet_us,89
2379529099,udp_decode_us,87
2379529099,udp_write_slice_us,0
2379529104,udp_inter_packet_us,92
2379529197,udp_decode_us,94
2379529198,udp_write_slice_us,0
2379529202,udp_inter_packet_us,99
2379529298,udp_decode_us,96
2379529299,udp_write_slice_us,0
2379529303,udp_inter_packet_us,101
2379529388,udp_decode_us,84
2379529388,udp_write_slice_us,0
2379529392,udp_inter_packet_us,89
2379529487,udp_decode_us,95
2379529488,udp_write_slice_us,1
2379529492,udp_inter_packet_us,100
2379529576,udp_decode_us,84
2379529577,udp_write_slice_us,0
2379529581,udp_inter_packet_us,89
2379529669,udp_decode_us,88
2379529670,udp_write_slice_us,0
2379529673,udp_inter_packet_us,92
2379529758,udp_decode_us,85
2379529759,udp_write_slice_us,0
2379529762,udp_inter_packet_us,89
2379529850,udp_decode_us,88
2379529851,udp_write_slice_us,1
2379529855,udp_inter_packet_us,93
2379529939,udp_decode_us,84
2379529940,udp_write_slice_us,0
2379529944,udp_inter_packet_us,89
2379530080,udp_decode_us,136
2379530081,udp_write_slice_us,0
2379530086,udp_inter_packet_us,142
2379530171,udp_decode_us,85
2379530172,udp_write_slice_us,0
2379530176,udp_inter_packet_us,89
2379530260,udp_decode_us,85
2379530261,udp_write_slice_us,1
2379530265,udp_inter_packet_us,90
2379530350,udp_decode_us,84
2379530350,udp_write_slice_us,0
2379530354,udp_inter_packet_us,89
2379530464,udp_decode_us,110
2379530465,udp_write_slice_us,0
2379530470,udp_inter_packet_us,116
2379530554,udp_decode_us,84
2379530555,udp_write_slice_us,1
2379530559,udp_inter_packet_us,89
2379530643,udp_decode_us,84
2379530644,udp_write_slice_us,0
2379530648,udp_inter_packet_us,89
2379530758,udp_decode_us,109
2379530758,udp_write_slice_us,0
2379530763,udp_inter_packet_us,115
2379530848,udp_decode_us,84
2379530848,udp_write_slice_us,0
2379530852,udp_inter_packet_us,89
2379530937,udp_decode_us,85
2379530937,udp_write_slice_us,0
2379530941,udp_inter_packet_us,89
2379531145,udp_decode_us,204
2379531146,udp_write_slice_us,1
2379531151,udp_inter_packet_us,210
2379531236,udp_decode_us,84
2379531236,udp_write_slice_us,0
2379531241,udp_inter_packet_us,89
2379531341,udp_decode_us,101
2379531342,udp_write_slice_us,0
2379531347,udp_inter_packet_us,106
2379531431,udp_decode_us,85
2379531432,udp_write_slice_us,0
2379531436,udp_inter_packet_us,90
2379531520,udp_decode_us,84
2379531521,udp_write_slice_us,0
2379531525,udp_inter_packet_us,89
2379531635,udp_decode_us,110
2379531636,udp_write_slice_us,1
2379531641,udp_inter_packet_us,116
2379531725,udp_decode_us,84
2379531726,udp_write_slice_us,0
2379531730,udp_inter_packet_us,89
2379531815,udp_decode_us,84
2379531815,udp_write_slice_us,0
2379531819,udp_inter_packet_us,89
2379531927,udp_decode_us,108
2379531928,udp_write_slice_us,1
2379531933,udp_inter_packet_us,113
2379532017,udp_decode_us,85
2379532018,udp_write_slice_us,0
2379532022,udp_inter_packet_us,90
2379532107,udp_decode_us,84
2379532107,udp_write_slice_us,0
2379532119,udp_inter_packet_us,96
2379532203,udp_decode_us,85
2379532204,udp_write_slice_us,0
2379532208,udp_inter_packet_us,90
2379532317,udp_decode_us,108
2379532317,udp_write_slice_us,0
2379532322,udp_inter_packet_us,114
2379532407,udp_decode_us,85
2379532408,udp_write_slice_us,1
2379532412,udp_inter_packet_us,90
2379532497,udp_decode_us,85
2379532498,udp_write_slice_us,1
2379532502,udp_inter_packet_us,90
2379532612,udp_decode_us,110
2379532613,udp_write_slice_us,0
2379532618,udp_inter_packet_us,116
2379532703,udp_decode_us,85
2379532704,udp_write_slice_us,0
2379532709,udp_inter_packet_us,90
2379532794,udp_decode_us,86
